UniqueCount	AmbigCount
66	0
0	20
2	15
0	0
40	0
218	0
63	1
36	0
57	0
191	40
79	0
55	0
43	0
140	0
218	0
4	5
82	142
128	72
293	0
1154	0
89	0
1292	0
118	536
82	2
83	0
236	0
359	0
521	0
70	0
45	0
240	0
457	21
124	0
471	0
95	1
611	0
194	0
286	0
95	0
80	98
0	0
182	92
323	60
0	0
56	0
935	0
485	0
328	0
139	0
185	0
194	116
0	0
247	0
90	0
247	0
72	0
319	0
11	0
37	49
33	0
194	23
17	0
182	0
6	0
515	0
39	10
2	12
42	0
241	0
17	0
29	6
1691	130
209	0
132	0
90	0
142	0
7	3
146	0
63	0
59	0
22	0
112	0
53	0
1654	210
350	0
31	0
164	0
281	0
96	0
338	1363
136	0
79	12
102	0
914	27
53	0
17	0
2034	0
88	36
0	0
379	0
1	0
107	0
165	0
206	0
126	0
37	0
117	0
39	0
32	0
66	0
48	0
134	0
183	0
1388	1841
0	0
109	0
80	0
77	0
141	0
26	7
1	0
71	0
48	0
324	0
23	3
33	0
13	0
13	0
1791	0
74	0
25	0
0	9
64	0
115	0
38	0
162	1995
84	0
0	13
85	0
64	0
191	0
56	0
0	4747
88	0
22	0
67	0
141	18
120	0
106	0
1	0
210	21
27	9
67	0
26	387
487	0
130	0
9	0
56	0
144	0
0	0
108	0
474	0
51	0
43	0
92	0
10	12
893	0
192	0
29	406
47	0
214	0
0	5
89	0
39	0
276	115
86	0
161	0
66	0
293	0
0	0
194	0
7	63
0	5441
347	0
232	0
63	0
15	45
111	0
80	0
119	0
86	0
75	0
115	0
123	0
54	0
89	0
197	11
13	97
75	0
8	0
71	0
0	24
71	0
19	0
25	0
31	4844
2	0
53	0
111	90
17	2
0	0
104	0
55	0
61	39
65	0
220	0
1121	174
198	0
40	0
38	0
0	1058
121	0
86	0
0	0
113	0
1679	0
2	8
54	40
1	31
155	0
58	0
25	295
191	10
40	0
3	0
69	0
141	0
135	0
242	0
212	0
120	0
188	0
48	0
40	0
23	0
7	76
170	0
9	0
83	0
166	0
158	0
95	0
1	0
1	0
0	11
52	0
10	116
153	0
44	0
128	0
90	0
85	0
214	0
646	0
84	0
84	29
83	0
85	0
326	0
4	0
42	0
125	0
113	0
186	0
7	73
46	0
176	0
81	0
112	0
138	158
170	0
376	0
201	0
1056	0
48	0
9	0
1	0
121	0
9	65
59	0
592	0
128	0
34	0
263	0
254	0
0	0
286	0
302	0
32	0
64	0
111	0
90	0
72	0
198	0
213	0
53	372
156	0
48	19
4	0
11	0
190	0
123	0
168	0
586	0
33	0
251	0
193	0
182	0
44	0
0	0
12	0
244	0
91	0
38	0
140	0
659	0
89	67
27	0
150	0
172	0
75	10
5	350
298	0
252	0
248	1647
65	0
3	0
136	0
59	19
64	0
51	0
173	0
81	0
40	0
407	0
0	0
176	0
55	0
505	0
0	1339
67	0
382	0
10	72
140	252
20	32
69	0
275	0
184	0
152	0
94	0
67	0
67	0
270	0
86	0
51	0
155	81
8	51
38	0
22	36
103	0
1	9
0	0
105	0
67	0
0	0
222	0
535	0
355	0
1653	918
25386	0
282	0
13	0
116	0
169	0
35	0
74	0
3	16
0	84
203	0
20	0
24	0
79	0
0	0
9	128
153	0
0	0
1	4
98	0
32	7
65	0
514	0
151	0
0	408
78	0
6	40
0	56
273	0
123	0
31	0
124	0
29	11
48	0
4	20
7	9
41	0
17	44
937	0
57	0
51	0
107	0
81	0
499	0
22	0
118	0
63	0
120	0
0	1
175	0
6	140
9	12
118	0
789	0
40	0
109	0
656	0
94	0
48	0
657	0
58	2
106	0
108	0
524	0
51	0
23	1
60	0
901	0
18	0
30	0
155	0
280	0
25	214
1	0
135	49
32	0
119	259
87	0
4	19
18	0
0	5
1845	379
61	139
40	67
22	0
7	83
67	0
94	0
65	0
19	6480
3	5
436	124
11	0
3	8
73	0
400	0
360	1858
351	0
1	0
13	0
399	0
106	0
191	0
0	0
170	0
42	0
220	0
4	18
0	4
49	6
0	30
50	0
35	0
260	0
122	0
54	0
0	1
131	0
2855	0
85	0
251	0
112	0
71	0
49	0
2	10
1	0
494	0
5	0
71	0
188	0
53	105
0	5
279	0
0	7
71	0
90	0
8	0
225	0
69	0
107	0
102	6
21	2
196	0
36	0
219	0
596	0
95	12
3	5
156	0
177	7
32	0
193	0
0	1180
0	78
111	0
120	0
4	40
412	0
378	0
377	178
113	0
14	62
38	0
225	0
38	0
33	10
1705	0
0	0
20	0
1	0
68	0
44	0
97	0
79	0
54	0
4	1
298	98
40	0
139	0
97	0
16	72
13	0
1	0
904	2113
4	0
69	0
6	0
169	9
68	20
123	0
131	0
123	0
170	0
0	745
306	0
123	0
5	14
31	107
92	0
106	0
139	4
357	0
152	0
2269	19
101	62
2	12
224	37
45	0
134	0
153	0
163	0
8269	11889
76	0
145	0
72	0
161	0
44	0
25	0
92	0
123	0
115	0
1394	918
250	0
68	0
99	0
17	2
0	0
114	0
65	3
0	3
165	0
4	0
45	0
115	0
0	37
1	15
76	0
59	0
506	0
3	0
70	0
18	12
162	0
427	0
0	7
139	0
77	10
242	0
167	0
56	0
22	0
110	0
2	3
40	3
52	0
14	0
69	0
1	0
89	0
3	0
144	0
0	62
98	0
91	0
58	0
79	0
0	83
10	1233
25	0
119	1382
271	0
23	12
89	0
135	0
83	0
69	0
25	0
78	0
551	0
133	107
128	0
16	36
402	0
177	0
249	0
72	0
191	0
75	0
172	0
208	401
64	0
294	0
925	181
40	0
102	0
10	12
96	0
31	0
140	0
247	0
96	0
42	0
99	2
441	0
411	0
13	0
211	0
99	0
6	209
0	7
20	0
16	0
122	0
54	0
20	0
146	0
43	0
50	0
387	0
105	0
450	40
57	13
230	0
48	0
97	0
421	0
143	0
147	0
107	0
231	0
54	0
197	0
147	0
106	33
242	0
160	0
2	52
8	0
0	0
320	0
148	0
69	0
287	0
129	0
1684	9
33	85
218	0
19	0
19	0
0	0
4	0
46	0
210	38
24	0
181	0
2	5
100	0
68	0
7	1
138	0
114	0
25	3
263	0
283	0
5	0
194	0
51	6
58	0
119	0
14	0
2	0
96	0
35	0
47	0
34	0
2	5
1	0
12	33
115	0
2	22
183	17
41	0
0	11
1154	337
87	0
8	4
3	0
74	0
187	0
95	0
82	0
2	6
0	5
23	0
257	0
12	0
143	0
96	0
454	0
656	0
84	0
75	0
205	0
206	0
62	3203
142	0
13	0
570	45
76	0
93	0
144	0
2336	0
53	0
186	0
651	0
5	0
245	106
120	0
39	0
175	0
1	74
271	0
81	0
122	0
89	0
79	0
99	0
51	0
3	4468
16	0
164	0
282	0
52	0
243	0
214	121
26	0
94	0
93	0
58	0
165	0
327	7
223	0
322	0
69	0
421	0
356	0
107	0
64	0
164	0
206	0
468	0
20	0
225	0
74	0
67	0
0	31
351	0
233	0
765	1
119	0
5	0
163	0
1320	0
100	5
87	0
513	2042
0	31
2	50
0	0
128	0
2	0
37	0
308	2
5	124
64	0
462	0
160	0
98	0
0	0
58	0
12	31
193	0
3	0
34	0
57	20
341	0
37	0
1521	0
0	1
878	18
71	0
7	2
78	10
33	0
19	0
45	0
23	0
393	0
0	0
83	0
534	0
202	0
367	0
2	59
93	0
119	0
44	0
69	13
5	0
51	75
80	0
641	0
40	0
16	27
341	0
75	0
53	1
129	0
62	0
81	0
202	0
244	0
115	0
35	0
1045	0
331	0
74	681
125	0
62	0
143	0
235	0
94	0
567	0
0	0
28	0
0	71
180	4257
124	0
281	0
36	0
206	0
392	157
252	0
223	0
79	0
60	0
35	0
24	0
140	0
98	0
74	0
50	13
16	101
64	0
112	0
50	0
155	0
264	309
94	0
176	1233
239	0
1	13
162	0
132	0
241	0
91	0
2	21
0	37
461	0
1387	0
41	0
39	6
130	0
0	1
19	37
140	0
245	0
102	0
47	0
54	0
288	0
11	23
29	17
180	0
4	0
7	64
67	0
21	101
8	0
67	0
175	52
0	0
717	0
135	0
57	0
77	0
62	0
13	11
205	0
78	0
0	4
3	3
19	0
134	0
75	0
145	0
88	0
596	0
192	0
585	0
27	0
1	16
0	22
970	293
66	0
182	0
104	67
69	0
60	0
83	0
0	0
1615	0
90	0
0	6351
107	0
223	0
23	0
75	0
